Time_taken, Dev_set_loss, Train_set_loss, Train_loss, Context_length, Embedding_dim, Hidden_neurons
2.88 seconds, 2.693582773208618, 2.6874866485595703, 2.5670456886291504, 4, 2, 250
3.07 seconds, 2.783115863800049, 2.782334804534912, 2.3447179794311523, 4, 2, 300
3.29 seconds, 2.5886549949645996, 2.596796751022339, 2.485046625137329, 4, 2, 350
3.51 seconds, 2.5973060131073, 2.602365732192993, 2.6613612174987793, 4, 2, 400
3.74 seconds, 2.685377359390259, 2.694411039352417, 2.313368558883667, 4, 2, 450
3.99 seconds, 2.571507453918457, 2.5775556564331055, 2.5463802814483643, 4, 2, 500
4.12 seconds, 2.8315329551696777, 2.8259336948394775, 2.7206857204437256, 4, 3, 50
4.25 seconds, 2.610767126083374, 2.6207337379455566, 2.8405940532684326, 4, 3, 100
4.40 seconds, 2.672584056854248, 2.6807162761688232, 2.275914430618286, 4, 3, 150
4.56 seconds, 2.6809732913970947, 2.6955337524414062, 2.578068971633911, 4, 3, 200
4.73 seconds, 2.7157905101776123, 2.704615592956543, 2.498002529144287, 4, 3, 250
4.92 seconds, 2.607238292694092, 2.61016845703125, 2.814077138900757, 4, 3, 300
5.13 seconds, 2.6371800899505615, 2.639275074005127, 3.4563496112823486, 4, 3, 350
5.33 seconds, 2.748185873031616, 2.7424309253692627, 2.508070468902588, 4, 3, 400
5.60 seconds, 2.7112367153167725, 2.7218873500823975, 2.591128349304199, 4, 3, 450
5.86 seconds, 2.6551616191864014, 2.6607446670532227, 2.749408006668091, 4, 3, 500
5.99 seconds, 2.8357527256011963, 2.8290271759033203, 3.160128116607666, 4, 4, 50
6.12 seconds, 2.855687379837036, 2.839475154876709, 2.6176095008850098, 4, 4, 100
6.27 seconds, 2.667145013809204, 2.6616504192352295, 2.5240488052368164, 4, 4, 150
6.42 seconds, 2.7160110473632812, 2.7115893363952637, 2.573974370956421, 4, 4, 200
6.60 seconds, 2.7174465656280518, 2.7201600074768066, 2.698960781097412, 4, 4, 250
6.78 seconds, 2.705840587615967, 2.7006993293762207, 2.43774151802063, 4, 4, 300
6.98 seconds, 2.6876611709594727, 2.685453414916992, 3.2091431617736816, 4, 4, 350
7.20 seconds, 2.627516508102417, 2.6367545127868652, 2.6678388118743896, 4, 4, 400
7.43 seconds, 2.687119245529175, 2.6865203380584717, 2.700390338897705, 4, 4, 450
7.71 seconds, 2.7394933700561523, 2.733027935028076, 2.6948788166046143, 4, 4, 500
7.83 seconds, 2.8632938861846924, 2.8688833713531494, 2.4797253608703613, 4, 5, 50
7.98 seconds, 2.8618013858795166, 2.8562095165252686, 2.786102771759033, 4, 5, 100
8.13 seconds, 3.0771920680999756, 3.0823795795440674, 4.023353576660156, 4, 5, 150
8.29 seconds, 2.8901731967926025, 2.8677804470062256, 3.0120344161987305, 4, 5, 200
8.47 seconds, 2.896305561065674, 2.905726194381714, 3.3981199264526367, 4, 5, 250
8.65 seconds, 3.0647456645965576, 3.044600009918213, 3.314215660095215, 4, 5, 300
8.87 seconds, 2.8437578678131104, 2.8302202224731445, 2.7602059841156006, 4, 5, 350
9.10 seconds, 3.0638504028320312, 3.0546655654907227, 2.7994377613067627, 4, 5, 400
9.37 seconds, 2.9078385829925537, 2.9119012355804443, 3.0561978816986084, 4, 5, 450
9.62 seconds, 2.934086561203003, 2.9107978343963623, 3.712416410446167, 4, 5, 500
9.75 seconds, 3.0066921710968018, 3.009852886199951, 3.9467103481292725, 4, 6, 50
9.88 seconds, 3.369278907775879, 3.357828140258789, 2.9678127765655518, 4, 6, 100
10.03 seconds, 3.0047664642333984, 2.9936211109161377, 3.0162389278411865, 4, 6, 150
10.19 seconds, 3.1852223873138428, 3.180199384689331, 3.1193270683288574, 4, 6, 200
10.37 seconds, 2.9768102169036865, 2.9586336612701416, 3.4753167629241943, 4, 6, 250
10.55 seconds, 3.1064507961273193, 3.118530750274658, 2.843310832977295, 4, 6, 300
10.76 seconds, 3.1851418018341064, 3.1459052562713623, 3.119915008544922, 4, 6, 350
11.06 seconds, 3.1604185104370117, 3.156450033187866, 3.1895642280578613, 4, 6, 400
11.30 seconds, 3.1323111057281494, 3.1364023685455322, 2.5538737773895264, 4, 6, 450
11.61 seconds, 3.3049936294555664, 3.3189778327941895, 3.155329704284668, 4, 6, 500
11.73 seconds, 2.9248392581939697, 2.9176392555236816, 3.119994878768921, 4, 7, 50
11.86 seconds, 3.1374244689941406, 3.122990846633911, 3.7858755588531494, 4, 7, 100
12.01 seconds, 3.0755085945129395, 3.05696439743042, 3.8802883625030518, 4, 7, 150
12.17 seconds, 3.692194938659668, 3.6634633541107178, 3.847485065460205, 4, 7, 200
12.35 seconds, 3.5511069297790527, 3.555959701538086, 3.9666104316711426, 4, 7, 250
12.54 seconds, 3.0560569763183594, 3.0362942218780518, 3.2603187561035156, 4, 7, 300
12.80 seconds, 3.774550437927246, 3.7186455726623535, 4.758758544921875, 4, 7, 350
13.03 seconds, 3.558445692062378, 3.5187172889709473, 4.227723121643066, 4, 7, 400
13.29 seconds, 4.220942497253418, 4.195487022399902, 3.1648035049438477, 4, 7, 450
13.55 seconds, 3.7890450954437256, 3.7650256156921387, 3.087466239929199, 4, 7, 500
13.68 seconds, 3.2255423069000244, 3.2216970920562744, 3.412107467651367, 4, 8, 50
13.81 seconds, 3.7270474433898926, 3.682401180267334, 3.932237386703491, 4, 8, 100
13.96 seconds, 4.094728469848633, 4.060574531555176, 4.565403461456299, 4, 8, 150
14.12 seconds, 3.9049789905548096, 3.891986608505249, 3.6967246532440186, 4, 8, 200
14.30 seconds, 3.9697887897491455, 3.9886655807495117, 4.421757221221924, 4, 8, 250
14.49 seconds, 3.4987032413482666, 3.4976935386657715, 2.9466500282287598, 4, 8, 300
14.70 seconds, 4.0943989753723145, 4.07980489730835, 3.0992491245269775, 4, 8, 350
14.96 seconds, 3.756708860397339, 3.7626092433929443, 3.359128952026367, 4, 8, 400
15.20 seconds, 4.0834856033325195, 4.063769817352295, 3.153785467147827, 4, 8, 450
15.45 seconds, 3.61442232131958, 3.6113548278808594, 4.028779029846191, 4, 8, 500
15.57 seconds, 3.4441938400268555, 3.446312665939331, 2.5600030422210693, 4, 9, 50
15.70 seconds, 3.9738826751708984, 3.983377695083618, 3.1523592472076416, 4, 9, 100
15.87 seconds, 4.163520336151123, 4.159419059753418, 5.261837959289551, 4, 9, 150
16.04 seconds, 4.639719009399414, 4.651804447174072, 4.500473976135254, 4, 9, 200
16.23 seconds, 4.310364723205566, 4.293285369873047, 5.293236255645752, 4, 9, 250
16.44 seconds, 5.11159086227417, 5.084078788757324, 4.873583793640137, 4, 9, 300
16.67 seconds, 5.352487087249756, 5.278334140777588, 5.552413463592529, 4, 9, 350
16.91 seconds, 5.3555588722229, 5.3077545166015625, 3.6472837924957275, 4, 9, 400
17.20 seconds, 5.759989261627197, 5.714304447174072, 5.058780670166016, 4, 9, 450
17.48 seconds, 5.126071929931641, 5.1387038230896, 4.259518623352051, 4, 9, 500
17.61 seconds, 3.437802314758301, 3.4430317878723145, 3.472703695297241, 4, 10, 50
17.75 seconds, 4.105685234069824, 4.070656776428223, 5.111007213592529, 4, 10, 100
17.90 seconds, 4.536306381225586, 4.500134468078613, 3.665530204772949, 4, 10, 150
18.06 seconds, 4.725325107574463, 4.720407009124756, 3.3529036045074463, 4, 10, 200
18.24 seconds, 5.221856594085693, 5.198675632476807, 6.104048728942871, 4, 10, 250
18.43 seconds, 5.446456432342529, 5.362853527069092, 4.353422164916992, 4, 10, 300
18.64 seconds, 5.159204006195068, 5.140464782714844, 5.373902320861816, 4, 10, 350
18.86 seconds, 6.566997528076172, 6.516982555389404, 6.662807941436768, 4, 10, 400
19.15 seconds, 5.3375468254089355, 5.3289265632629395, 4.483029365539551, 4, 10, 450
19.49 seconds, 5.588179588317871, 5.575094223022461, 5.748015880584717, 4, 10, 500
19.61 seconds, 3.3078529834747314, 3.3396108150482178, 3.140388250350952, 4, 11, 50
19.75 seconds, 4.138036727905273, 4.147590160369873, 3.557468891143799, 4, 11, 100
19.90 seconds, 4.308687210083008, 4.319676876068115, 3.8656527996063232, 4, 11, 150
20.06 seconds, 4.561733722686768, 4.564807891845703, 4.276033878326416, 4, 11, 200
20.24 seconds, 4.904573917388916, 4.910617828369141, 4.480289936065674, 4, 11, 250
20.43 seconds, 5.389995574951172, 5.350468158721924, 7.245996952056885, 4, 11, 300
20.65 seconds, 5.6307902336120605, 5.605772495269775, 6.924839496612549, 4, 11, 350
20.89 seconds, 5.269398212432861, 5.225403785705566, 4.6587934494018555, 4, 11, 400
21.18 seconds, 6.637269973754883, 6.5635085105896, 6.939147472381592, 4, 11, 450
21.46 seconds, 6.351692199707031, 6.326717376708984, 4.610588073730469, 4, 11, 500
21.58 seconds, 3.5147809982299805, 3.5238873958587646, 3.587517023086548, 4, 12, 50
21.72 seconds, 4.473057746887207, 4.468519687652588, 4.382881164550781, 4, 12, 100
21.87 seconds, 4.922023773193359, 4.888269424438477, 4.631285667419434, 4, 12, 150
22.03 seconds, 5.60614538192749, 5.545477867126465, 4.206787109375, 4, 12, 200
22.21 seconds, 5.499108791351318, 5.43381404876709, 6.1502790451049805, 4, 12, 250
22.41 seconds, 5.9702959060668945, 5.894773483276367, 6.512331485748291, 4, 12, 300
22.64 seconds, 6.645076274871826, 6.5632758140563965, 5.324432849884033, 4, 12, 350
22.87 seconds, 6.551643371582031, 6.5685954093933105, 5.140132904052734, 4, 12, 400
23.12 seconds, 6.869070053100586, 6.786980152130127, 5.946295738220215, 4, 12, 450
23.38 seconds, 7.081347465515137, 7.016817569732666, 6.757646560668945, 4, 12, 500
23.50 seconds, 3.546138048171997, 3.525383710861206, 3.5970611572265625, 4, 13, 50
23.64 seconds, 4.079452991485596, 4.054224967956543, 3.9146947860717773, 4, 13, 100
23.79 seconds, 4.937932014465332, 4.928561687469482, 3.6345949172973633, 4, 13, 150
23.96 seconds, 5.48663330078125, 5.432939052581787, 4.400219440460205, 4, 13, 200
24.14 seconds, 5.794119834899902, 5.798759460449219, 4.61592435836792, 4, 13, 250
24.34 seconds, 6.013168811798096, 5.937716960906982, 5.1678690910339355, 4, 13, 300
24.56 seconds, 6.996677875518799, 6.808193206787109, 6.604303359985352, 4, 13, 350
24.80 seconds, 6.676819324493408, 6.618783473968506, 8.625450134277344, 4, 13, 400
25.04 seconds, 7.149585247039795, 7.065392017364502, 6.066516399383545, 4, 13, 450
25.36 seconds, 7.3734002113342285, 7.189562797546387, 8.031265258789062, 4, 13, 500
25.48 seconds, 3.540320634841919, 3.531550884246826, 3.0231528282165527, 4, 14, 50
25.62 seconds, 4.3002400398254395, 4.272359848022461, 2.728994607925415, 4, 14, 100
25.77 seconds, 5.055156230926514, 5.050326347351074, 6.4485578536987305, 4, 14, 150
25.94 seconds, 5.5764360427856445, 5.554487228393555, 4.684025287628174, 4, 14, 200
26.12 seconds, 5.8415303230285645, 5.810785293579102, 6.158842086791992, 4, 14, 250
26.33 seconds, 6.3761677742004395, 6.305327892303467, 5.645641803741455, 4, 14, 300
26.59 seconds, 6.854642391204834, 6.716446876525879, 6.485565662384033, 4, 14, 350
26.84 seconds, 6.589792251586914, 6.539156436920166, 6.807921886444092, 4, 14, 400
27.10 seconds, 7.019612789154053, 6.981915473937988, 8.594943046569824, 4, 14, 450
27.44 seconds, 7.715247631072998, 7.614914417266846, 5.9611334800720215, 4, 14, 500
27.56 seconds, 3.4536962509155273, 3.4745240211486816, 3.90264892578125, 4, 15, 50
27.70 seconds, 4.1180901527404785, 4.119455814361572, 3.9546141624450684, 4, 15, 100
27.85 seconds, 4.825207233428955, 4.809393405914307, 5.641890525817871, 4, 15, 150
28.02 seconds, 5.4791412353515625, 5.409549713134766, 6.511959552764893, 4, 15, 200
28.20 seconds, 5.841098785400391, 5.8070197105407715, 6.162800312042236, 4, 15, 250
28.43 seconds, 6.02106237411499, 5.921902179718018, 4.1249518394470215, 4, 15, 300
28.65 seconds, 6.685634613037109, 6.648638725280762, 6.895504474639893, 4, 15, 350
28.88 seconds, 6.839601516723633, 6.729968070983887, 8.880517959594727, 4, 15, 400
29.12 seconds, 7.8351969718933105, 7.729866027832031, 6.040875434875488, 4, 15, 450
29.43 seconds, 6.887432098388672, 6.837588310241699, 6.192687511444092, 4, 15, 500
29.56 seconds, 3.6835052967071533, 3.6921329498291016, 4.009990215301514, 4, 16, 50
29.70 seconds, 4.431000232696533, 4.424189567565918, 5.2160749435424805, 4, 16, 100
29.86 seconds, 5.061110019683838, 5.019477367401123, 5.898040771484375, 4, 16, 150
30.02 seconds, 5.850900173187256, 5.786449432373047, 7.343926906585693, 4, 16, 200
30.20 seconds, 5.852619171142578, 5.781803131103516, 6.3644256591796875, 4, 16, 250
30.41 seconds, 6.563776016235352, 6.480696201324463, 5.50972318649292, 4, 16, 300
30.62 seconds, 6.753881454467773, 6.640428066253662, 7.408420085906982, 4, 16, 350
30.85 seconds, 7.093482494354248, 7.008342742919922, 6.103229522705078, 4, 16, 400
31.10 seconds, 7.18900203704834, 7.121621131896973, 7.807755470275879, 4, 16, 450
31.44 seconds, 7.504787921905518, 7.3711676597595215, 9.135525703430176, 4, 16, 500
31.57 seconds, 3.5882115364074707, 3.5932579040527344, 3.014025926589966, 4, 17, 50
31.75 seconds, 4.376629829406738, 4.362921714782715, 4.037942409515381, 4, 17, 100
31.92 seconds, 5.3097076416015625, 5.267207622528076, 4.467078685760498, 4, 17, 150
32.10 seconds, 5.922840118408203, 5.856603622436523, 5.232626914978027, 4, 17, 200
32.30 seconds, 6.221205711364746, 6.11010217666626, 3.762800693511963, 4, 17, 250
32.56 seconds, 6.538125514984131, 6.490975856781006, 4.961692810058594, 4, 17, 300
